,index,Operator,WellType,WellNumber,OrderNumbers,Approval Date,County,LAT,LONG,PSI,BBLS,ZONE,year,month,day,time,well_count
2450,9123,JONES L E OPERATING INC,2R,32-24W,122429.0,6/29/1976,STEPHENS,34.3733788,-97.5698852,"2,000",327,TUSSY,1976,6,29,1976-06-29,1874
2451,9124,JONES L E OPERATING INC,2R,32-25,122429.0,6/29/1976,STEPHENS,34.3715476,-97.56766529999999,"2,000",327,TUSSY,1976,6,29,1976-06-29,1875
2452,9087,JONES L E OPERATING INC,2R,22-21,122429.0,6/29/1976,STEPHENS,34.3787717,-97.5676744,"2,000",327,DEESE,1976,6,29,1976-06-29,1876
2453,548,JONES L E OPERATING INC,2R,24-1W,122429.0,6/29/1976,CARTER,34.3803646,-97.56111070000001,"2,000",327,DEESE,1976,6,29,1976-06-29,1877
2454,9122,JONES L E OPERATING INC,2R,30-2,122429.0,6/29/1976,STEPHENS,34.375117200000005,-97.5632706,"2,000",327,TUSSY,1976,6,29,1976-06-29,1878
2455,1751,CITATION OIL & GAS CORPORATION,2R,A-17-1,123249.0,7/3/1976,CARTER,34.2468104,-97.5401464,600,"1,600",HEALDTON,1976,7,3,1976-07-03,1879
2456,1681,CITATION OIL & GAS CORPORATION,2R,A-16-1,123257.0,7/30/1976,CARTER,34.247279299999995,-97.54411429999999,600,"1,400",HEALDTON,1976,7,30,1976-07-30,1880
2457,1752,CITATION OIL & GAS CORPORATION,2R,C-14-1,123256.0,7/30/1976,CARTER,34.2469876,-97.5348132,600,"2,000",HEALDTON,1976,7,30,1976-07-30,1881
2458,1828,CITATION OIL & GAS CORPORATION,2R,V-77-1,123250.0,7/30/1976,CARTER,34.2254054,-97.5344701,600,"2,700",HEALDTON,1976,7,30,1976-07-30,1882
2459,1826,CITATION OIL & GAS CORPORATION,2R,L-22-1,123245.0,7/30/1976,CARTER,34.241514,-97.5427245,600,"2,000",HEALDTON,1976,7,30,1976-07-30,1883
2460,1787,CITATION OIL & GAS CORPORATION,2R,X-12-1,123254.0,7/30/1976,CARTER,34.2217868,-97.53216040000001,600,"2,200",HEALDTON,1976,7,30,1976-07-30,1884
2461,1785,CITATION OIL & GAS CORPORATION,2R,N-39-1,123247.0,7/30/1976,CARTER,34.2388946,-97.540858,600,"2,800",HEALDTON,1976,7,30,1976-07-30,1885
2462,1786,CITATION OIL & GAS CORPORATION,2R,X-11-I,123255.0,7/30/1976,CARTER,34.222932799999995,-97.534474,600,"2,200",HEALDTON,1976,7,30,1976-07-30,1886
2463,1753,CITATION OIL & GAS CORPORATION,2R,G-18-1,123244.0,7/30/1976,CARTER,34.2437519,-97.53949859999999,600,"1,800",HEALDTON,1976,7,30,1976-07-30,1887
2464,1764,CITATION OIL & GAS CORPORATION,2R,P12I,123248.0,7/30/1976,CARTER,34.2358722,-97.54418879999999,600,"1,200",HEALDTON,1976,7,30,1976-07-30,1888
2465,1784,CITATION OIL & GAS CORPORATION,2R,E-29-1,123253.0,7/30/1976,CARTER,34.24727,-97.5272691,600,"2,000",HEALDTON,1976,7,30,1976-07-30,1889
2466,5688,RAY'S OIL COMPANY,2R,3A,123504.0,8/9/1976,MUSKOGEE,35.677791600000006,-95.6032009,,,DUTCHER,1976,8,9,1976-08-09,1890
2467,7300,STEPHENS & JOHNSON OPERATING CO,2R,8,123615.0,8/16/1976,PONTOTOC,34.887440500000004,-96.4974988,550,"2,500",CROMWELL,1976,8,16,1976-08-16,1891
2468,7753,PRENTICE BRADLEY L,2D,3,123808.0,8/27/1976,PONTOTOC,34.8760531,-96.4562358,800,300,"ALLEN, EARLSBORO",1976,8,27,1976-08-27,570
2469,7716,ENERGYQUEST II LLC,2R,9-6U,123807.0,8/27/1976,PONTOTOC,34.8617677,-96.52624159999999,500,"1,500",MISENER,1976,8,27,1976-08-27,1892
2470,7755,BYNG OPERATING LLC,2D,6-A,123803.0,8/27/1976,PONTOTOC,34.8935201,-96.6633985,800,200,EARLSBORO,1976,8,27,1976-08-27,571
2471,229,WILLIFORD ENERGY COMPANY,2R,5-1A,124063.0,9/8/1976,BEAVER,36.5529195,-100.82576999999999,"3,000",650,MORROW,1976,9,8,1976-09-08,1893
2472,2540,PERKINS ENERGY COMPANY,2R,4,124093.0,9/10/1976,COTTON,34.4128531,-98.27421890000001,800,600,PRIDDY,1976,9,10,1976-09-10,1894
2473,7626,ARROW ENERGY INC,2R,4-B,124194.0,9/14/1976,PONTOTOC,34.6226719,-96.57882009999999,,,HUNTON,1976,9,14,1976-09-14,1895
2474,7628,ARROW ENERGY INC,2D,5-B,124192.0,9/14/1976,PONTOTOC,34.6226421,-96.58112940000001,,,HUNTON,1976,9,14,1976-09-14,572
2475,4086,HOTT MONTY L PRODUCTION CORP,2D,2-24,124326.0,9/17/1976,GRADY,35.330859000000004,-97.67829,200,600,WELLINGTON,1976,9,17,1976-09-17,573
2476,9175,ARROW ENERGY INC,2R,10,124431.0,9/24/1976,STEPHENS,34.368193299999994,-97.792762,"1,000","2,000",FARRIS,1976,9,24,1976-09-24,1896
2477,10417,BUCK CREEK ENERGY LLC,2R,4,124670.0,10/5/1976,TILLMAN,34.150771999999996,-98.67126,,,GUNSIGHT,1976,10,5,1976-10-05,1897
2478,1869,LINN OPERATING INC,2R,3-27,124798.0,10/7/1976,CARTER,34.4217076,-97.493247,"2,000","2,000",DEESE,1976,10,7,1976-10-07,1898
2479,1330,CITATION OIL & GAS CORPORATION,2R,Z-12-1,125124.0,10/20/1976,CARTER,34.223105600000004,-97.52824179999999,600,500,HEALDTON,1976,10,20,1976-10-20,1899
2480,1178,CITATION OIL & GAS CORPORATION,2R,G-13-1,125122.0,10/20/1976,CARTER,34.2443305,-97.53982509999999,600,"2,000",HEALDTON,1976,10,20,1976-10-20,1900
2481,9512,CITATION OIL & GAS CORPORATION,2R,14,125202.0,10/21/1976,STEPHENS,34.3001075,-97.7207061,400,100,LOCO,1976,10,21,1976-10-21,1901
2482,9513,CITATION OIL & GAS CORPORATION,2R,47,125201.0,10/21/1976,STEPHENS,34.2991186,-97.72059329999999,400,100,LOCO,1976,10,21,1976-10-21,1902
2483,1322,CITATION OIL & GAS CORPORATION,2R,V-42-I,125441.0,10/29/1976,CARTER,34.2263131,-97.5324838,600,500,HEALDTON,1976,10,29,1976-10-29,1903
2484,1455,CITATION OIL & GAS CORPORATION,2R,V-25-I,125440.0,10/29/1976,CARTER,34.2272652,-97.52915159999999,600,500,HEALDTON,1976,10,29,1976-10-29,1904
2485,1323,CITATION OIL & GAS CORPORATION,2R,V-47-I,125442.0,10/29/1976,CARTER,34.2264152,-97.53144499999999,600,500,HEALDTON,1976,10,29,1976-10-29,1905
2486,1317,CITATION OIL & GAS CORPORATION,2R,V-13-1,125121.0,10/30/1976,CARTER,34.2245309,-97.5280587,600,"1,000",HEALDTON,1976,10,30,1976-10-30,1906
2487,3920,BEREXCO LLC,2R,7,125892.0,11/22/1976,GARVIN,34.5466061,-97.258698,300,300,HOXBAR,1976,11,22,1976-11-22,1907
2488,5764,M M ENERGY INC,2D,2,126149.0,11/29/1976,NOBLE,36.3285391,-97.4523657,200,150,RAGAN,1976,11,29,1976-11-29,574
2489,1143,PHOENIX PETROCORP INC,2R,9,126288.0,12/3/1976,CARTER,34.1958625,-97.43543570000001,450,500,PENNSYLVANIA,1976,12,3,1976-12-03,1908
2490,7595,BOLEN RUSSELL dba TERESA ENERGY,2R,3,126531.0,12/14/1976,PONTOTOC,34.8678348,-96.7817984,,,CALVIN,1976,12,14,1976-12-14,1909
2491,7967,GLOCO LLC (THE),2D,2,126996.0,1/3/1977,POTTAWATOMIE,35.067570200000006,-96.7924177,200,500,2ND WILCOX,1977,1,3,1977-01-03,575
2492,9151,ACTION PETROLEUM SERVICE CORP,CDW,2,127483.0,1/20/1977,STEPHENS,34.39197,-97.69015999999999,300,"1,000",TUSSY,1977,1,20,1977-01-20,8
2493,8374,THR OIL,2D,1,128154.0,2/14/1977,SEMINOLE,34.9455898,-96.68253349999999,320,200,SENORA ,1977,2,14,1977-02-14,576
2494,494,T-D OIL INC,2D,2,128156.0,2/15/1977,CADDO,34.9212443,-98.1519559,700,250,FORTUNA,1977,2,15,1977-02-15,577
2495,3059,DEXXON INC,2R,74,128427.0,2/25/1977,CREEK,35.956714,-96.0522602,,,GLENN,1977,2,25,1977-02-25,1910
2496,701,NUB'S WELL SERVICING INC,2R,7-6,128783.0,3/8/1977,CARTER,34.4440798,-97.5391568,"1,500",600,DEESE,1977,3,8,1977-03-08,1911
2497,1633,ARCOTEX OIL & GAS INC,2D,36,128918.0,3/14/1977,CARTER,34.2319012,-97.4512875,"1,000","1,000","CHUBBEE, DEESE",1977,3,14,1977-03-14,578
2498,3746,UNITED ENERGY & EXPLORATION LLC,2R,19-1,129039.0,3/17/1977,GARVIN,34.5673695,-97.20902609999999,"1,500",500,TULEY,1977,3,17,1977-03-17,1912
2499,5100,TAT INC,2R,W8,129460.0,4/4/1977,LINCOLN,35.661706,-96.8629218,"1,000","1,600",SKINNER,1977,4,4,1977-04-04,1913
2500,5156,TAT INC,2R,W7,129460.0,4/4/1977,LINCOLN,35.6577064,-96.840294,"1,000","1,600",SKINNER,1977,4,4,1977-04-04,1914
2501,7545,ARROW ENERGY INC,2D,13,129459.0,4/4/1977,PONTOTOC,34.863351,-96.45803959999999,330,300,ALLEN,1977,4,4,1977-04-04,579
2502,8363,WALKER RANDY & JAN OIL COMPANY LLC,2D,2,129554.0,4/6/1977,SEMINOLE,34.9408995,-96.68782890000001,320,200,EARLSBORO,1977,4,6,1977-04-06,580
2503,9425,HAYS PRODUCTION LLC,2D,1,129565.0,4/7/1977,STEPHENS,34.4717674,-97.71529620000001,175,100,PERMIAN,1977,4,7,1977-04-07,581
2504,4630,RED RIVER PETROLEUM INC,2R,10,129601.0,4/11/1977,JACKSON,34.5074614,-99.22281590000001,"1,000",600,PENNSYLVANIA,1977,4,11,1977-04-11,1915
2505,471,BECHEL OIL LLC,2D,4,129677.0,4/12/1977,CADDO,34.937244,-98.1092177,950,300,FORTUNA,1977,4,12,1977-04-12,582
2506,7542,STEPHENS & JOHNSON OPERATING CO,2R,15W,129969.0,4/21/1977,PONTOTOC,34.89450720000001,-96.496205,,,CROMWELL,1977,4,21,1977-04-21,1916
2507,4825,JEFFRIES PUMPING SERVICE INC,2D,3,129974.0,4/21/1977,KAY,36.8261351,-96.9659604,150,700,HOOVER,1977,4,21,1977-04-21,583
2508,7680,STEPHENS & JOHNSON OPERATING CO,2R,A24W,129968.0,4/21/1977,PONTOTOC,34.8962348,-96.4846288,600,"2,000",CROMWELL,1977,4,21,1977-04-21,1917
2509,7727,STEPHENS & JOHNSON OPERATING CO,2R,A44W,129972.0,4/21/1977,PONTOTOC,34.8917372,-96.4876012,500,"4,000",GILCREASE,1977,4,21,1977-04-21,1918
2510,7726,STEPHENS & JOHNSON OPERATING CO,2R,A43W,129971.0,4/21/1977,PONTOTOC,34.8957115,-96.4879303,500,"4,000",GILCREASE,1977,4,21,1977-04-21,1919
2511,7717,STEPHENS & JOHNSON OPERATING CO,2R,17W,129973.0,4/21/1977,PONTOTOC,34.898821999999996,-96.4880309,500,"4,000",GILCREASE,1977,4,21,1977-04-21,1920
2512,8888,HUNT GAYLAN ENTERPRISES INC,2R,7-3,130092.0,4/26/1977,STEPHENS,34.480529700000005,-97.6025755,"2,000",890,PICKENS,1977,4,26,1977-04-26,1921
2513,4273,ONEOK HYDROCARBON LP,2D,3,415161.0,4/28/1977,GRANT,36.779815299999996,-97.7565579,700,"25,000",TONKAWA,1977,4,28,1977-04-28,584
2514,9408,HAYS PRODUCTION LLC,2D,2,130412.0,5/6/1977,STEPHENS,34.471555200000005,-97.7088912,250,200,PERMIAN,1977,5,6,1977-05-06,585
2515,1520,CITATION OIL & GAS CORPORATION,2R,35,130830.0,5/10/1977,CARTER,34.39333870000001,-97.4426165,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1922
2516,796,CITATION OIL & GAS CORPORATION,2R,88,130830.0,5/10/1977,CARTER,34.387882,-97.43176059999999,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1923
2517,805,CITATION OIL & GAS CORPORATION,2R,115,130830.0,5/10/1977,CARTER,34.382448700000005,-97.42960790000001,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1924
2518,807,CITATION OIL & GAS CORPORATION,2R,121,130830.0,5/10/1977,CARTER,34.380230700000006,-97.42789350000001,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1925
2519,741,CITATION OIL & GAS CORPORATION,2R,6,130830.0,5/10/1977,CARTER,34.4060756,-97.4340229,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1926
2520,794,CITATION OIL & GAS CORPORATION,2R,107,130830.0,5/10/1977,CARTER,34.3843141,-97.4295916,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1927
2521,808,CITATION OIL & GAS CORPORATION,2R,119,130830.0,5/10/1977,CARTER,34.3806417,-97.43177920000001,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1928
2522,789,CITATION OIL & GAS CORPORATION,2R,77,130830.0,5/10/1977,CARTER,34.389692100000005,-97.42520520000001,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1929
2523,792,CITATION OIL & GAS CORPORATION,2R,112,130830.0,5/10/1977,CARTER,34.3842652,-97.4252643,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1930
2524,809,CITATION OIL & GAS CORPORATION,2R,118,130830.0,5/10/1977,CARTER,34.382471100000004,-97.4363231,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1931
2525,770,CITATION OIL & GAS CORPORATION,2R,26,130830.0,5/10/1977,CARTER,34.396928100000004,-97.423045,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1932
2526,802,CITATION OIL & GAS CORPORATION,2R,100,130830.0,5/10/1977,CARTER,34.3860778,-97.433927,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1933
2527,799,CITATION OIL & GAS CORPORATION,2R,86,130830.0,5/10/1977,CARTER,34.3878896,-97.4360792,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1934
2528,771,CITATION OIL & GAS CORPORATION,2R,55,130830.0,5/10/1977,CARTER,34.3933047,-97.4249677,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1935
2529,1829,CITATION OIL & GAS CORPORATION,2R,129,130830.0,5/10/1977,CARTER,34.3932419,-97.4423094,"1,650","2,000","DEESE, HOXBAR",1977,5,10,1977-05-10,1936
2530,6375,HINSON JR BOBBIE L,2D,1,130502.0,5/11/1977,OKFUSKEE,35.5688629,-96.29776629999999,25,50,DUTCHER,1977,5,11,1977-05-11,586
2531,1549,CITATION OIL & GAS CORPORATION,2R,22,130834.0,5/20/1977,CARTER,34.3985086,-97.43174350000001,"1,650","2,000","DEESE, HOXBAR",1977,5,20,1977-05-20,1937
2532,803,CITATION OIL & GAS CORPORATION,2R,105,130831.0,5/20/1977,CARTER,34.3842669,-97.43396640000002,"1,650","2,000","DEESE, HOXBAR",1977,5,20,1977-05-20,1938
2533,5534,ELAND ENERGY INC,2R,30-1,130872.0,5/23/1977,MCCLAIN,34.900570200000004,-97.5008198,,,HUNTON,1977,5,23,1977-05-23,1939
2534,4430,PANTERA ENERGY COMPANY,2D,2,131035.0,5/31/1977,HUGHES,35.100270200000004,-96.4486565,500,"1,000",BOOCH,1977,5,31,1977-05-31,587
2535,5155,SHERMAN LARRY OIL COMPANY,2D,2,131703.0,6/20/1977,LINCOLN,35.7632961,-97.00640770000001,0,400,HOOVER,1977,6,20,1977-06-20,588
2536,4949,PULLERS OIL COMPANY LLC,2D,1,132706.0,7/22/1977,KAY,36.614549100000005,-97.3622465,800,"3,000",MISSISSIPPI,1977,7,22,1977-07-22,589
2537,7761,STEPHENS & JOHNSON OPERATING CO,2R,A47W,132710.0,7/22/1977,PONTOTOC,34.894002,-96.499246,,,CROMWELL,1977,7,22,1977-07-22,1940
2538,352,BINGER OPERATIONS LLC,2R,20-1,132817.0,7/25/1977,CADDO,35.3141896,-98.3348726,,,MARCHAND,1977,7,25,1977-07-25,1941
2539,9528,CITATION OIL & GAS CORPORATION,2R,1,132740.0,7/25/1977,STEPHENS,34.4199927,-97.69351800000001,600,"1,500",PERMIAN,1977,7,25,1977-07-25,1942
2540,349,BINGER OPERATIONS LLC,2R,39-1,135215.0,7/25/1977,CADDO,35.3069111,-98.3348732,,,MARCHAND,1977,7,25,1977-07-25,1943
2541,9525,CITATION OIL & GAS CORPORATION,2R,1,132740.0,7/25/1977,STEPHENS,34.419999600000004,-97.7017573,600,"1,500",PERMIAN,1977,7,25,1977-07-25,1944
2542,9526,CITATION OIL & GAS CORPORATION,2R,1,132740.0,7/25/1977,STEPHENS,34.4232279,-97.7015871,600,"1,500",PERMIAN,1977,7,25,1977-07-25,1945
2543,9527,CITATION OIL & GAS CORPORATION,2R,1,132740.0,7/25/1977,STEPHENS,34.41999620000001,-97.69762940000001,600,"1,500",PERMIAN,1977,7,25,1977-07-25,1946
2544,343,BINGER OPERATIONS LLC,2R,45-1,135215.0,7/25/1977,CADDO,35.3031545,-98.3084604,"4,500",0,MARCHAND,1977,7,25,1977-07-25,1947
2545,9533,CITATION OIL & GAS CORPORATION,2R,45,132740.0,7/25/1977,STEPHENS,34.4233583,-97.6935005,600,"1,500",PERMIAN,1977,7,25,1977-07-25,1948
2546,3573,LAKEWOOD DISPOSAL LLC,CDW,1,133191.0,8/5/1977,ELLIS,36.3668409,-99.6363074,750,"1,500",DOLOMITE,1977,8,5,1977-08-05,9
2547,4428,BETTIS BOYLE & STOVALL,2D,1,133182.0,8/5/1977,HUGHES,34.8898535,-96.29676359999999,200,50,CALVIN,1977,8,5,1977-08-05,590
2548,7659,CITATION OIL & GAS CORPORATION,2R,29-12,133300.0,8/10/1977,PONTOTOC,34.613565200000004,-96.5746022,"2,500","2,500",CROMWELL,1977,8,10,1977-08-10,1949
2549,7663,CITATION OIL & GAS CORPORATION,2R,33-2A,133299.0,8/10/1977,PONTOTOC,34.6138358,-96.5698672,"2,500","2,000",CROMWELL,1977,8,10,1977-08-10,1950
2550,7665,CITATION OIL & GAS CORPORATION,2R,33-5A,133298.0,8/10/1977,PONTOTOC,34.6137632,-96.5656255,,,CROMWELL,1977,8,10,1977-08-10,1951
2551,7758,SHERIDAN PRODUCTION COMPANY LLC,2R,8A-5,133618.0,8/25/1977,PONTOTOC,34.6160152,-96.5801399,"1,500","1,000",VIOLA,1977,8,25,1977-08-25,1952
2552,7427,SHERIDAN PRODUCTION COMPANY LLC,2R,2-5,133620.0,8/25/1977,PONTOTOC,34.622677100000004,-96.5962563,"1,950","1,500",CHIMNEY HILL,1977,8,25,1977-08-25,1953
2553,7579,CITATION OIL & GAS CORPORATION,2R,15-26,133617.0,8/25/1977,PONTOTOC,34.619245,-96.5699793,"2,500","2,500",CROMWELL,1977,8,25,1977-08-25,1954
2554,10601,COLPITT C H DRILLING CO LLC,2D,5,133616.0,8/26/1977,TULSA,36.324611700000005,-95.9899458,100,30,SALT WATER BEARING,1977,8,26,1977-08-26,591
2555,0,PHOENIX PETROCORP INC,2R,21,133856.0,9/6/1977,ALFALFA,36.900324,-98.21826,"2,500",300,CHEROKEE,1977,9,6,1977-09-06,1955
2556,10730,BRATCO OPERATING COMPANY INC,2R,B-8W,134129.0,9/19/1977,WASHINGTON,36.7495274,-95.85616490000001,400,100,BARTLESVILLE,1977,9,19,1977-09-19,1956
2557,10729,BRATCO OPERATING COMPANY INC,2R,B-6W,134129.0,9/19/1977,WASHINGTON,36.7514126,-95.8584234,400,100,BARTLESVILLE,1977,9,19,1977-09-19,1957
2558,10728,BRATCO OPERATING COMPANY INC,2R,B-5W,134129.0,9/19/1977,WASHINGTON,36.7550382,-95.8584347,400,100,BARTLESVILLE,1977,9,19,1977-09-19,1958
2559,8485,E O K OPERATING LLC,2D,1,134283.0,9/23/1977,SEMINOLE,35.055085399999996,-96.5475887,200,200,CALVIN,1977,9,23,1977-09-23,592
2560,1096,ALLEN OIL & GAS LLC,2D,3,134276.0,9/23/1977,CARTER,34.2771416,-97.41416170000001,300,0,"PERMIAN, PONTOTOC",1977,9,23,1977-09-23,593
2561,9147,CITATION OIL & GAS CORPORATION,2D,9,134684.0,10/12/1977,STEPHENS,34.3958054,-97.7036599,300,600,PERMIAN,1977,10,12,1977-10-12,594
2562,1881,JONES L E OPERATING INC,2D,1-A,134682.0,10/12/1977,CARTER,34.2130593,-97.379793,500,250,PERMIAN,1977,10,12,1977-10-12,595
2563,5426,3R-OIL CORPORATION,2D,3 WD,135213.0,10/28/1977,LOVE,33.9754344,-97.0574396,25,100,DEESE,1977,10,28,1977-10-28,596
2564,1098,CHATHAM VICKIE R,2D,7,135218.0,10/28/1977,CARTER,34.277637299999995,-97.403199,250,400,PONTOTOC,1977,10,28,1977-10-28,597
2565,2514,LATIGO DRILLING CORPORATION,2D,1,135219.0,10/28/1977,COTTON,34.4373336,-98.2643251,"1,000",300,WALTERS,1977,10,28,1977-10-28,598
2566,2468,WAGON WHEEL PRODUCTION COMPANY,2D,1-A,135658.0,11/21/1977,COMANCHE,34.7091275,-98.27512850000001,200,150,GRANITE WASH,1977,11,21,1977-11-21,599
2567,6903,SALLEE OIL CORPORATION,2D,1,136357.0,12/8/1977,PAWNEE,36.2276044,-96.6830578,,,BIG SALT,1977,12,8,1977-12-08,600
2568,1746,CITATION OIL & GAS CORPORATION,2R,A-2,94617.0,12/14/1977,CARTER,34.2053852,-97.4916762,800,"1,600",HOXBAR,1977,12,14,1977-12-14,1959
2569,1747,CITATION OIL & GAS CORPORATION,2R,A-3,94617.0,12/14/1977,CARTER,34.201674600000004,-97.4916804,610,972,HEALDTON,1977,12,14,1977-12-14,1960
2570,6634,HENRY PETROLEUM INC,2D,2,136996.0,1/4/1978,OKMULGEE,35.38672329999999,-96.0640195,75,20,DUTCHER,1978,1,4,1978-01-04,601
2571,5012,BLUE WATER ENERGY SOLUTIONS LLC,CDW,1,384060.0,1/4/1978,KINGFISHER,35.8438275,-97.7118402,750,"3,000",VIRGIL,1978,1,4,1978-01-04,10
2572,2541,PERKINS ENERGY COMPANY,2R,5,137390.0,1/16/1978,COTTON,34.409644799999995,-98.2902276,800,600,PRIDDY,1978,1,16,1978-01-16,1961
2573,1108,CITATION OIL & GAS CORPORATION,2R,E-22,137386.0,1/16/1978,CARTER,34.248394299999994,-97.5288892,600,500,HEALDTON,1978,1,16,1978-01-16,1962
2574,1334,CITATION OIL & GAS CORPORATION,2R,E-12,137387.0,1/16/1978,CARTER,34.2457711,-97.52916490000001,600,500,HEALDTON,1978,1,16,1978-01-16,1963
2575,1144,CHATHAM JIMMY R,2D,2,137729.0,1/30/1978,CARTER,34.1878333,-97.4225833,"1,300",600,HEWITT,1978,1,30,1978-01-30,602
2576,5678,ONEOK GAS STORAGE LLC,GS,2185,,1/31/1978,MUSKOGEE,35.782754,-95.7317697,,,STORAGE,1978,1,31,1978-01-31,2
2577,4454,PRENTICE BRADLEY L,2D,1,138152.0,2/7/1978,HUGHES,34.8893472,-96.362287,315,100,ALLEN,1978,2,7,1978-02-07,603
2578,3977,MORAN-K OIL LLC,2R,2,138146.0,2/7/1978,GARVIN,34.8093999,-97.37651070000001,"1,500","3,000",BROMIDE,1978,2,7,1978-02-07,1964
2579,6359,LEMA PETROLEUM INC,2D,CW-1,138151.0,2/7/1978,OKFUSKEE,35.356111,-96.10689,500,300,BARTLESVILLE,1978,2,7,1978-02-07,604
2580,1329,CITATION OIL & GAS CORPORATION,2R,X-3,138145.0,2/7/1978,CARTER,34.2231859,-97.5328691,600,500,HEALDTON,1978,2,7,1978-02-07,1965
2581,4952,CAPSTONE OILFIELD DISPOSAL SERVICE LLC,CDW,3,138810.0,3/6/1978,KINGFISHER,36.118548700000005,-97.9766609,800,"4,000",MERAMEC,1978,3,6,1978-03-06,11
2582,3926,STEPHENS & JOHNSON OPERATING CO,2R,CPA-3,138806.0,3/6/1978,GARVIN,34.5078069,-97.5200059,"1,950","17,000",DEESE,1978,3,6,1978-03-06,1966
2583,3927,STEPHENS & JOHNSON OPERATING CO,2R,CW1,138806.0,3/6/1978,GARVIN,34.5096375,-97.51334720000001,400,"1,700",DEESE,1978,3,6,1978-03-06,1967
2584,3928,STEPHENS & JOHNSON OPERATING CO,2R,KP2,138806.0,3/6/1978,GARVIN,34.516872799999994,-97.52445329999999,400,"1,700",DEESE,1978,3,6,1978-03-06,1968
2585,9542,CITATION OIL & GAS CORPORATION,2R,WD-1,139375.0,3/24/1978,STEPHENS,34.4251877,-97.70400440000002,500,"1,500",PERMIAN,1978,3,24,1978-03-24,1969
2586,8361,JESSE OPERATING LLC,2D,1,139365.0,3/24/1978,SEMINOLE,34.891556099999995,-96.7211188,600,40,HUNTON,1978,3,24,1978-03-24,605
2587,1887,CITATION OIL & GAS CORPORATION,2R,56-9,139517.0,3/29/1978,CARTER,34.349807899999995,-97.4515097,"2,000",700,DEESE,1978,3,29,1978-03-29,1970
2588,1888,CITATION OIL & GAS CORPORATION,2R,40-4,139518.0,3/29/1978,CARTER,34.355376,-97.4599896,"2,400","1,500",DEESE,1978,3,29,1978-03-29,1971
2589,5923,HENDERSON OIL LLC,2R,1-W,139515.0,3/29/1978,NOWATA,36.664469399999994,-95.628623,300,400,BARTLESVILLE,1978,3,29,1978-03-29,1972
2590,7479,ENERGYQUEST II LLC,2R,4-13,139747.0,4/4/1978,PONTOTOC,34.9109367,-96.4818369,,,GILCREASE,1978,4,4,1978-04-04,1973
2591,9444,SANNER OIL CO LLC,2D,4,140101.0,4/17/1978,STEPHENS,34.44572,-97.7243017,200,150,PERMIAN,1978,4,17,1978-04-17,606
2592,2776,MID-CON ENERGY OPERATING LLC,2D,W-1,140096.0,4/17/1978,CREEK,35.931032,-96.52679509999999,200,"1,000","1ST WILCOX, MISENER ",1978,4,17,1978-04-17,607
2593,8998,WALLING ENERGY RES CO LLC,2D,3-A,140094.0,4/17/1978,STEPHENS,34.420314000000005,-97.7112137,,,PERMIAN,1978,4,17,1978-04-17,608
2594,10491,ROCK OIL COMPANY,2D,3,140112.0,4/18/1978,TULSA,36.3274077,-95.93526690000002,200,50,BARTLESVILLE,1978,4,18,1978-04-18,609
2595,4166,MERIT ENERGY COMPANY,2R,O13,397122.0,4/21/1978,GRADY,34.8318529,-97.683177,"2,500","6,000",SPRINGER,1978,4,21,1978-04-21,1974
2596,1430,EDINGER ENGINEERING INC,2D,1,140269.0,4/21/1978,CARTER,34.4314291,-97.5041796,300,100,DEESE,1978,4,21,1978-04-21,610
2597,7606,ARROW ENERGY INC,2R,W-1,140592.0,5/2/1978,PONTOTOC,34.8708469,-96.44122890000001,620,500,ALLEN,1978,5,2,1978-05-02,1975
2598,1883,CITATION OIL & GAS CORPORATION,2R,36-12,140594.0,5/2/1978,CARTER,34.356921299999996,-97.4586343,"2,000","1,500",DEESE,1978,5,2,1978-05-02,1976
2599,9517,N & N OIL LLC,2D,15,141735.0,6/6/1978,STEPHENS,34.4429986,-97.7232188,200,180,PERMIAN,1978,6,6,1978-06-06,611
2600,9520,N & N OIL LLC,2D,2,141733.0,6/6/1978,STEPHENS,34.4375237,-97.72105340000002,200,180,PERMIAN,1978,6,6,1978-06-06,612
2601,9223,SANNER JEFFREY B dba BRYANT LYN PRODUCTION,2D,7,142025.0,6/12/1978,STEPHENS,34.3159815,-97.7037074,100,100,LOCO,1978,6,12,1978-06-12,613
