API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,QQQQ,LAT,LONG,PSI,BBLS,ZONE,,,
3501905605,CHAPARRAL ENERGY LLC,16896,2D,SYCAMORE UNIT,61-2,168091,4/22/1980,CARTER,34,02S,03W,NE NW NE,34.3461484,-97.4978996,"2,000","1,445",SYCAMORE,,,
3501905611,CHAPARRAL ENERGY LLC,16896,2R,SYCAMORE UNIT,61-10,360512,10/4/1991,CARTER,34,02S,03W,NW SE NE,34.3424892,-97.4954682,"1,000","1,600",SYCAMORE,,,
3501905622,CHAPARRAL ENERGY LLC,16896,2R,SYCAMORE UNIT,60-5,360690,10/14/1991,CARTER,34,02S,03W,NE NE NW,34.3462432,-97.5019922,"2,000","2,000",SYCAMORE,,,
3501905628,CHAPARRAL ENERGY LLC,16896,2R,FOX DEESE- SPRINGER UNIT,59-1,379281,1/13/1994,CARTER,34,02S,03W,NW SE NW,34.3423170,-97.5040500,"1,700","2,850",DEESE,,,
3501905633,CHAPARRAL ENERGY LLC,16896,2R,FOX DEESE- SPRINGER UNIT,59-4,343688,12/19/1989,CARTER,34,02S,03W,NW SW NW,34.3423170,-97.5040500,"1,075","1,560",DEESE,,,
3501905634,CHAPARRAL ENERGY LLC,16896,2R,FOX DEESE- SPRINGER UNIT,62-1A,343689,12/19/1989,CARTER,34,02S,03W,SE SW NW,34.3405030,-97.5062400,"1,135","1,550",DEESE,,,
3501905651,TRIPLEDEE OPERATING COMPANY LLC,21967,2D,LESTER,15,380020,2/8/1994,CARTER,35,02S,03W,SW NW NE,34.3443141,-97.4823182,"1,000","1,300",HOXBAR,,,
3501905656,CHAPARRAL ENERGY LLC,16896,2R,SYCAMORE UNIT,63-10,97457,5/9/1973,CARTER,35,02S,03W,SE NW NW,34.3443197,-97.4889166,NA,NA,SYCAMORE,,,
3501905662,CHAPARRAL ENERGY LLC,16896,2R,SYCAMORE UNIT,65-1,168316,4/28/1980,CARTER,35,02S,03W,SW SE NW,34.3416480,-97.4867221,"2,000",900,SYCAMORE,,,
3501905667,CHAPARRAL ENERGY LLC,16896,2R,SYCAMORE UNIT,64-1,235684,3/28/1983,CARTER,35,02S,03W,NW SW NW,34.3425199,-97.4910971,"2,000","1,500",SYCAMORE,,,
3501905677,CHAPARRAL ENERGY LLC,16896,2R,SYCAMORE UNIT,68-1,360122,9/19/1991,CARTER,35,02S,03W,SE NW SW,34.3370299,-97.4845217,"1,000","1,600",SYCAMORE,,,
3501905680,CHAPARRAL ENERGY LLC,16896,2R,SYCAMORE UNIT,66-4C,523568,4/20/2006,CARTER,35,02S,03W,NE NW SW,34.3388792,-97.4890984,"1,600","2,250",DEESE,,,
3501905698,CHAPARRAL ENERGY LLC,16896,2R,FOX DEESE- SPRINGER,55B-5,370518,12/16/1992,CARTER,33,02S,03W,SE SE NW,34.3407785,-97.5194075,"2,504","1,000",DEESE,,,
3501905699,CHAPARRAL ENERGY LLC,16896,2R,FOX DEESE- SPRINGER UNIT,55B-8,370516,12/16/1992,CARTER,33,02S,03W,CNW SE NW,34.3424597,-97.5215890,"1,700","2,850",DEESE,,,
3501905700,CHAPARRAL ENERGY LLC,16896,2R,FOX DEESE- SPRINGER UNIT,57-1,370520,12/16/1992,CARTER,33,02S,03W,SE SE NE,34.3406975,-97.5108636,"1,700","2,850",DEESE,,,
3501905720,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,31A-2,69190,6/10/1968,CARTER,5,03S,02W,CSW NE NW,34.3298027,-97.4339387,NA,NA,DEESE,,,
3501905729,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,36A-1,69190,6/10/1968,CARTER,5,03S,02W,NW SE NW,34.3280936,-97.4339130,NA,NA,DEESE,,,
3501905732,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,39-1B,69190,6/10/1968,CARTER,5,03S,02W,SW SW NW,34.3265330,-97.4382583,NA,NA,DEESE,,,
3501905734,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,36-1A,69190,6/10/1968,CARTER,5,03S,02W,NW SW NW,34.3280707,-97.4379868,NA,NA,DEESE,,,
3501905736,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,42-05,400846,4/8/1996,CARTER,5,03S,02W,NW NW SE,34.3244181,-97.4295847,"1,775",250,FUSULINID,,,
3501905741,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,51-1A,400845,4/8/1996,CARTER,5,03S,02W,SW SW SE,34.3188620,-97.4298000,"2,000",600,DEESE,,,
3501905743,LINN OPERATING INC,22182,2R,S GRAHAM DEESE SAND UNIT,42-2,245959,10/3/1983,CARTER,5,03S,02W,NE NE SW,34.3244555,-97.4319372,"2,000",600,DEESE,,,
3501905744,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,47-1B,399925,3/5/1996,CARTER,5,03S,02W,SW NE SW,34.3225678,-97.4340338,"2,000",600,DEESE,,,
3501905747,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,44-5,69190,6/10/1968,CARTER,5,03S,02W,NW NW SW,34.3243076,-97.4383341,NA,NA,DEESE,,,
3501905750,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,47-3A,399512,2/16/1996,CARTER,5,03S,02W,NW SE SW,34.3210066,-97.4339699,"2,000",600,DEESE,,,
3501905753,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,45-2,69190,6/10/1968,CARTER,5,03S,02W,NW SW SW,34.3209037,-97.4384900,NA,NA,DEESE,,,
3501905754,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,45-3,69190,6/10/1968,CARTER,5,03S,02W,SW SW SW,34.3190820,-97.4383564,NA,NA,DEESE,,,
3501905761,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,25-6,69190,6/10/1968,CARTER,6,03S,02W,SW NE NE,34.3298510,-97.4427973,NA,NA,DEESE,,,
3501905762,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,25-7,69190,6/10/1968,CARTER,6,03S,02W,NW NE NE,34.3313017,-97.4432879,NA,NA,DEESE,,,
3501905766,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,34-1,69190,6/10/1968,CARTER,6,03S,02W,NW SE NE,34.3280044,-97.4427330,NA,NA,DEESE,,,
3501905767,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,38-3A,69190,6/10/1968,CARTER,6,03S,02W,SW SE NE,34.3262134,-97.4427405,NA,NA,DEESE,,,
3501905782,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,58-1,402873,6/24/1996,CARTER,8,03S,02W,SW NE NE,34.3154230,-97.4252337,"1,775",500,FUSULINID,,,
3501905785,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,56-6,364529,4/7/1992,CARTER,8,03S,02W,NW NW NE,34.3171969,-97.4296051,"1,500",500,DEESE,,,
3501905790,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,63-9,401024,4/16/1996,CARTER,8,03S,02W,SW SE NE,34.3118487,-97.4249847,"1,775",800,FUSULINID,,,
3501905793,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,63-11,399513,2/16/1996,CARTER,8,03S,02W,NE SW NE,34.3134774,-97.4275799,"2,000",600,DEESE,,,
3501905798,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,55-1A,401025,4/16/1996,CARTER,8,03S,02W,NE NE NW,34.3171146,-97.4317529,"1,775",800,FUSULINID,,,
3501905804,WHITE'S WELL SERVICE,19506,2D,F.E. WATKINS SWD,3A,38017,10/6/1958,CARTER,8,03S,02W,SE SW NE NW,34.3149244,-97.4334331,0,100,PERMIAN,,,
3501905809,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,53-3,242787,8/2/1983,CARTER,8,03S,02W,SW NW NW,34.3157104,-97.4383552,"2,000",600,DEESE,,,
3501905810,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,60-1,242235,7/22/1983,CARTER,8,03S,02W,NW SE NW,34.3135466,-97.4339735,"2,000",600,DEESE,,,
3501905811,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,60-2,69190,6/10/1968,CARTER,8,03S,02W,SW SE NW,34.3117056,-97.4339732,NA,NA,DEESE,,,
3501905813,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,61A-3,401259,4/24/1996,CARTER,8,03S,02W,NE SE NW,34.3132906,-97.4317849,"2,000",600,DEESE,,,
3501905821,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,65A-5,364531,4/7/1992,CARTER,8,03S,02W,SE NE SE,34.3081040,-97.4230233,"2,000",600,DEESE,,,
3501905828,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,65-3,397428,6/10/1968,CARTER,8,03S,02W,NW SE SE,34.3061690,-97.4252079,"2,000",600,DEESE,,,
3501905835,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,70-2,247875,11/3/1983,CARTER,8,03S,02W,NW SW SE,34.3061680,-97.4298000,"2,000",600,DEESE,,,
3501905841,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,61A-2,242234,7/22/1983,CARTER,8,03S,02W,NE NE SW,34.3097950,-97.4319800,"2,000",600,DEESE,,,
3501905845,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,67-1,69190,6/10/1968,CARTER,9,03S,02W,NW NW SW,34.3098180,-97.4210700,NA,NA,DEESE,,,
3501905852,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,71-3,364528,4/7/1992,CARTER,9,03S,02W,SW SW SW,34.3043298,-97.4208302,"2,000",600,DEESE,,,
3501905861,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,77-3,69190,6/10/1968,CARTER,16,03S,02W,SE NE NW,34.3007005,-97.4142453,NA,NA,DEESE,,,
3501905864,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,75-2,364530,10/3/1983,CARTER,16,03S,02W,SW NW NW,34.3007500,-97.4210600,"2,000",600,DEESE,,,
3501905867,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,76A-3,69190,6/10/1968,CARTER,16,03S,02W,NW SE NW,34.2989370,-97.4167000,NA,NA,MORRIS,,,
3501905874,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,75-4,69190,6/10/1968,CARTER,16,03S,02W,SW SW NW,34.2970725,-97.4208260,NA,NA,DEESE,,,
3501905878,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,80-7B,69190,6/10/1968,CARTER,16,03S,02W,SW NW SE,34.2934970,-97.4123300,NA,NA,DEESE,,,
3501905879,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,80-10B,69190,6/10/1968,CARTER,16,03S,02W,SE NW SE,34.2934980,-97.4101400,NA,NA,DEESE,,,
3501905880,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,80-9,69190,6/10/1968,CARTER,16,03S,02W,SE SE SE,34.2898710,-97.4057700,NA,NA,DEESE,,,
3501905891,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,80-3B,245957,10/3/1983,CARTER,16,03S,02W,NE NE SW,34.2953110,-97.4145100,"2,000",600,DEESE,,,
3501905901,DALCOR ENERGY LLC,22074,2D,COLINE,D-4,247188,10/25/1983,CARTER,16,03S,02W,NW SE SW,34.2916310,-97.4164457,300,100,WHEELER,,,
3501905902,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,73-1,397426,11/21/1995,CARTER,17,03S,02W,NW NE NE,34.3025410,-97.4254300,"1,775",800,FUSULINID,,,
3501905909,LINN OPERATING INC,22182,2R,SOUTH GRAHAM DEESE SAND UNIT,74-4,69190,6/10/1968,CARTER,17,03S,02W,SE SE NE,34.2971010,-97.4232400,NA,NA,DEESE,,,
3501905980,CHATHAM JIMMY R,14490,2R,EDWARDS,1,1609090026,7/13/2016,CARTER,21,03S,02W,CT NE SE NW,34.2843600,-97.4142440,"1,050","2,500","DEESE, PONTOTOC",,,
3501906004,ALLEN OIL & GAS LLC,22975,2D,HARDY,3,134276,9/23/1977,CARTER,21,03S,02W,NW NE SE SW,34.2771416,-97.4141617,300,0,"PERMIAN, PONTOTOC",,,
3501906009,CHATHAM VICKIE R,17284,2R,COLINE OIL CO,8,1706650009,3/21/2017,CARTER,22,03S,02W,SE SW NW SW,34.2785570,-97.4030500,350,999,PONTOTOC,,,
3501906018,CHATHAM VICKIE R,17284,2D,COLINE  A,7,135218,10/28/1977,CARTER,22,03S,02W,NE NW SW SW,34.2776373,-97.4031990,250,400,PONTOTOC,,,
3501906046,CHATHAM JIMMY R,14490,2D,KNOX PRICE,3,66996,9/27/1967,CARTER,27,03S,02W,NE NE SW SE,34.2630617,-97.3917200,NA,NA,PONTOTOC,,,
3501906052,KODIAK OIL & GAS INC,23226,2R,OIL CITY UNIT ( CALDWELL),24,67235,12/14/1972,CARTER,27,03S,02W,SE SW SW SE,34.2603434,-97.3939131,300,200,PONTOTOC,,,
3501906055,KODIAK OIL & GAS INC,23226,2R,OIL CITY UNIT (CALDWELL),23,67235,12/14/1972,CARTER,27,03S,02W,NE SW SW SE,34.2612482,-97.3939259,300,200,PONTOTOC,,,
3501906109,TRIPLEDEE OPERATING COMPANY LLC,21967,2D,AMENDED WHEELER UNIT,11-8 W,299880,7/1/1986,CARTER,34,03S,02W,NE SE NW NE,34.2576135,-97.3917165,300,250,PERMIAN,,,
3501906122,TRIPLEDEE OPERATING COMPANY LLC,21967,2R,AMENDED WHEELER UNIT,8-A5W,57158,12/21/1964,CARTER,34,03S,02W,SE SE SE NE,34.2530771,-97.3873636,450,250,PERMIAN,,,
3501906133,TRIPLEDEE OPERATING COMPANY LLC,21967,2R,AMENDED WHEELER UNIT,12-1W,565009,2/4/2009,CARTER,34,03S,02W,SE SE NE NW,34.2567018,-97.3960973,545,400,"PERMIAN, PONTOTOC",,,
3501906134,TRIPLEDEE OPERATING COMPANY LLC,21967,2R,AMENDED WHEELER UNIT,12-2W,565008,2/4/2009,CARTER,34,03S,02W,SE NE SE NW,34.2548857,-97.3961064,650,400,"PERMIAN, PONTOTOC",,,
3501906153,TRIPLEDEE OPERATING COMPANY LLC,21967,2R,AMENDED WHEELER UNIT,3-1 W,289852,12/10/1985,CARTER,35,03S,02W,NE NW SW,34.2517265,-97.3835413,700,200,PONTOTOC,,,
3501906201,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,2-73,70267,12/12/1968,CARTER,31,03S,03W,NE SE NE SE,34.2504558,-97.5449843,750,0,HEALDTON,,,
3501906252,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON II WATERFLOOD UNIT,E-22,137386,1/16/1978,CARTER,32,03S,03W,NW NE SE SE,34.2483943,-97.5288892,600,500,HEALDTON,,,
3501906253,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON II WATERFLOOD UNIT,E-25,220220,7/8/1982,CARTER,32,03S,03W,NE SW SE SE,34.2470664,-97.5295788,500,500,HEALDTON,,,
3501906256,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON II WATERFLOOD UNIT,D-13,249069,11/28/1983,CARTER,32,03S,03W,SE NW SE SE,34.2476446,-97.5297437,500,500,HEALDTON,,,
3501906275,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON II UNIT,F-33,420675,2/18/1998,CARTER,33,03S,03W,NE NW SW SW,34.2485167,-97.5251436,100,"1,000",HEALDTON,,,
3501906385,ARCOTEX OIL & GAS INC,21438,2R,N.W.  HEWITT UNIT,21,75829,7/24/1969,CARTER,6,04S,02W,SW SE SE,34.2317067,-97.4426310,NA,NA,DEESE,,,
3501906388,ARCOTEX OIL & GAS INC,21438,2R,N.W.  HEWITT UNIT,9,75829,7/27/1969,CARTER,6,04S,02W,NE SW SE,34.2335339,-97.4450061,NA,NA,DEESE,,,
3501906389,ARCOTEX OIL & GAS INC,21438,2R,N.W.  HEWITT UNIT,19,75829,7/27/1969,CARTER,6,04S,02W,SW SW SE,34.2317373,-97.4470307,NA,NA,"LONE GROVE, TUSSY",,,
3501906396,ARCOTEX OIL & GAS INC,21438,2R,N.W.  HEWITT UNIT,12,310635,4/2/1987,CARTER,6,04S,02W,NE SE SW,34.2335715,-97.4492234,"1,600","1,080",HOXBAR,,,
3501906408,ARCOTEX OIL & GAS INC,21438,2R,N.W.  HEWITT UNIT,29,75829,7/27/1969,CARTER,7,04S,02W,CNE NW NE,34.2299047,-97.4447920,NA,NA,DEESE,,,
3501906418,ARCOTEX OIL & GAS INC,21438,2R,N.W.  HEWITT UNIT,34,75829,7/27/1969,CARTER,8,04S,02W,SW NW NW,34.2282615,-97.4382436,NA,NA,DEESE,,,
3501906448,XTO ENERGY INC,21003,2R,SIMPSON VOORHEES,18,367351,7/31/1992,CARTER,9,04S,02W,CSW SE,34.2180915,-97.4109568,"1,300","5,000","DEESE, HOXBAR",,,
3501906454,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,5501,67990,1/18/1968,CARTER,9,04S,02W,NE SW SW,34.2188282,-97.4186316,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906482,WILLIFORD PETROLEUM LLC,20838,2R,EAST HEWITT HOXBAR UNIT ,1-2,84228,3/24/1971,CARTER,11,04S,02W,SE SE SE,34.2167128,-97.3710190,"1,500","1,270",HOXBAR,,,
3501906486,WILLIFORD PETROLEUM LLC,20838,2R,EAST HEWITT HOXBAR UNIT ,3-4,84232,3/24/1971,CARTER,13,04S,02W,NW NW NW,34.2152075,-97.3682717,"1,500","1,100",HOXBAR,,,
3501906487,WILLIFORD PETROLEUM LLC,20838,2R,EAST HEWITT HOXBAR UNIT ,4-1,84231,3/24/1971,CARTER,13,04S,02W,NW SE NW,34.2116032,-97.3639212,"1,500",980,HOXBAR,,,
3501906498,TRIPLEDEE OPERATING COMPANY LLC,21967,2D,WASSON,A-1,85290,6/4/1971,CARTER,13,04S,02W,NW NW NW SW,34.2084027,-97.3688367,325,100,HOXBAR,,,
3501906499,WILLIFORD PETROLEUM LLC,20838,2R,EAST HEWITT HOXBAR UNIT,3-1,389465,1/19/1995,CARTER,14,04S,02W,NW NE NE,34.2153364,-97.3727007,"1,000","1,000",HOXBAR,,,
3501906522,XTO ENERGY INC,21003,2R,HEWITT UNIT 15,2501,84938,5/15/1971,CARTER,15,04S,02W,SW SW NW,34.2099175,-97.4033174,"1,300","1,200","HEWITT (HOXBAR, DEESE)",,,
3501906530,XTO ENERGY INC,21003,2R,HEWITT UNIT 15,3801,344277,1/18/1990,CARTER,15,04S,02W,NW NE SW,34.2083755,-97.3989400,"1,150","5,000","HEWITT (HOXBAR, DEESE)",,,
3501906531,WILLIFORD PETROLEUM LLC,20838,2R,EAST HEWITT HOXBAR UNIT  ,3-8,389464,1/19/1995,CARTER,13,04S,02W,NE SW NW,34.2115915,-97.3661053,"1,500","1,000",HOXBAR,,,
3501906551,XTO ENERGY INC,21003,2R,HEWITT UNIT 16,4501,67990,1/18/1968,CARTER,16,04S,02W,SW NW SE,34.2062510,-97.4120736,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906552,XTO ENERGY INC,21003,2R,HEWITT UNIT 16,5101,67990,1/18/1968,CARTER,16,04S,02W,NE SW SE,34.2044337,-97.4098761,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906598,PHOENIX PETROCORP INC,19499,2R,W.H.P.S.U. CHOATE,13,67838,7/14/1967,CARTER,18,04S,02W,NE NE SE,34.2076165,-97.4410278,NA,NA,PENNSYLVANIA,,,
3501906610,PHOENIX PETROCORP INC,19499,2R,W.H.P.S.U. CHOATE,4,67838,7/14/1967,CARTER,18,04S,02W,NE SE SE,34.2041990,-97.4407253,NA,NA,PENNSYLVANIA,,,
3501906615,PHOENIX PETROCORP INC,19499,2R,W.H.P.S.U. CHOATE,6,67838,7/14/1967,CARTER,18,04S,02W,NW SE SE,34.2049536,-97.4420032,NA,NA,"HEWITT, PENN",,,
3501906635,PHOENIX PETROCORP INC,19499,2R,"W.H.P.S.U. (WARD ""A"")",4,95866,2/5/1973,CARTER,19,04S,02W,SE SE NE,34.1949750,-97.4399825,"1,000","1,000",PENNSYLVANIA,,,
3501906659,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,30-2UP,449184,2/15/2001,CARTER,19,04S,02W,SW SW SW SW,34.1877912,-97.4562920,800,"3,000",HEALDTON,,,
3501906663,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,30-7UP,449185,2/15/2001,CARTER,19,04S,02W,SW NW SW SW,34.1895305,-97.4564022,800,"3,000",HEALDTON,,,
3501906697,L & B OIL COMPANY,20535,2R,WOODWORTH,1A,298108,5/14/1986,CARTER,20,04S,02W,W2 NE NW,34.1981978,-97.4350123,500,300,HOXBAR,,,
3501906708,L & B OIL COMPANY,20535,2D,WOODWORTH,7,257321,4/12/1984,CARTER,20,04S,02W,SW NE NW,34.1977163,-97.4356175,300,"1,000",HEWITT ,,,
3501906711,L & B OIL COMPANY,20535,2D,WOODWORTH,3,298108,5/14/1986,CARTER,20,04S,02W,NE NW NW,34.2003518,-97.4365268,500,300,HEWITT,,,
3501906718,3R-OIL CORPORATION,21584,2R,HERRELL,1,301596,8/12/1986,CARTER,20,04S,02W,SE SE NW,34.1954384,-97.4317024,700,150,LIGNITE SAND,,,
3501906719,PHOENIX PETROCORP INC,19499,2R,W.H.P.S.U. HERRELL,4,95866,2/5/1973,CARTER,20,04S,02W,NW SE NW,34.1967646,-97.4343859,"1,000","1,000",PENNSYLVANIA,,,
3501906721,PHOENIX PETROCORP INC,19499,2R,T L HERRELL,5,95866,2/5/1973,CARTER,20,04S,02W,SW SW SE NW,34.1949509,-97.4343446,NA,NA,PENNSYLVANIA,,,
3501906735,PHOENIX PETROCORP INC,19499,2R,"W.H.P.S.U. HERRELL ""A""",10,95866,2/5/1973,CARTER,20,04S,02W,SW SW NW,34.1957249,-97.4385275,"1,000","1,000",PENNSYLVANIA,,,
3501906736,PHOENIX PETROCORP INC,19499,2R,"W.H.P.S.U. HERRELL ""A""",9,126288,12/3/1976,CARTER,20,04S,02W,SE SW NW,34.1958625,-97.4354357,450,500,PENNSYLVANIA,,,
3501906755,CHATHAM JIMMY R,14490,2D,GRIFFIN,2,137729,1/30/1978,CARTER,20,04S,02W,SE SE SE,34.1878333,-97.4225833,"1,300",600,HEWITT,,,
3501906763,CHATHAM JIMMY R,14490,2R,FIRST HEWITT ZONE UNIT,3,312748,5/26/1987,CARTER,20,04S,02W,SE SW SE,34.1938597,-97.4267804,400,980,HOXBAR,,,
3501906773,PHOENIX PETROCORP INC,19499,2R,W.H.P.S.U. MERRICK,4,95866,2/5/1973,CARTER,20,04S,02W,NE NE NW SW,34.1940489,-97.4354358,NA,NA,PENNSYLVANIA,,,
3501906779,XTO ENERGY INC,21003,2R,HEWITT UNIT 21,1301,67990,1/18/1968,CARTER,21,04S,02W,SW NW NE,34.1989819,-97.4120731,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906781,XTO ENERGY INC,21003,2R,HEWITT UNIT 21,1101,67990,1/18/1968,CARTER,21,04S,02W,SW NE NW,34.1989898,-97.4164289,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906785,3R-OIL CORPORATION,21584,2D,"WALKER, E.A.",11,146818,11/9/1978,CARTER,21,04S,02W,SW SW NW,34.1950318,-97.4204039,600,500,HEWITT ,,,
3501906820,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,3701,67990,1/18/1968,CARTER,22,04S,02W,NE NE SW,34.1935437,-97.3967054,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906827,XTO ENERGY INC,21003,2R,HEWITT UNIT 23,4101,67990,1/18/1968,CARTER,23,04S,02W,SW NW SW,34.1916193,-97.3857244,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906831,XTO ENERGY INC,21003,2R,HEWITT UNIT 23,5501,67990,1/18/1968,CARTER,23,04S,02W,SE NE SW SW,34.1895319,-97.3831920,NA,NA,"HEWITT (HOXBAR, DEESE)",,,
3501906879,TRIPLEDEE OPERATING COMPANY LLC,21967,2D,F.L. MORRISON,1,250082,12/14/1983,CARTER,26,04S,02W,NW NE SW,34.1790696,-97.3813664,300,300,"DEESE, LONE GROVE ",,,
3501906903,CHATHAM JIMMY R,14490,2R,"E.C. LAMB ""A"" (LAMB#A1)",18-1,48519,4/13/1962,CARTER,29,04S,02W,NW,34.1870129,-97.4322960,NA,NA,HEWITT,,,
3501906927,T & J OIL PRODUCTION LLC,20533,2D,EBAHOTUBBI,1,65603,4/20/1967,CARTER,35,04S,02W,SE NW NE,34.1702331,-97.3748976,NA,NA,LONE GROVE,,,
3501906967,TRIPLEDEE OPERATING COMPANY LLC,21967,2R,RAMSEY,3,163169,1/23/1980,CARTER,36,04S,02W,NW SW NE,34.1681020,-97.3596478,150,100,LONE GROVE,,,
3501906977,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,15,57171,12/24/1964,CARTER,36,04S,02W,SW SE NW,34.1663173,-97.3640083,NA,NA,BAYOU,,,
3501906978,TRIPLEDEE OPERATING COMPANY LLC,21967,2R,RAMSEY,8,1006020007,2/27/2012,CARTER,36,04S,02W,NE SE NW,34.1681039,-97.3618051,"1,450","1,000","CHUBEE, LONE GROVE",,,
3501906982,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,13,145379,9/26/1978,CARTER,36,04S,02W,SE SW NW,34.1663252,-97.3661834,"2,850",700,LONE GROVE,,,
3501906986,WILLIFORD PETROLEUM LLC,20838,2R,"A.E. DENNY ""B""",12,95685,1/30/1973,CARTER,36,04S,02W,NW SW NW,34.1681604,-97.3683604,"2,000","1,200",LONE GROVE,,,
3501906999,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,22,96582,3/23/1973,CARTER,36,04S,02W,SW NW NW SE,34.1642120,-97.3596458,"1,600",250,BAYOU,,,
3501907029,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,26,145379,9/26/1978,CARTER,36,04S,02W,NW NE SW,34.1644896,-97.3640066,"2,700","5,800",LONE GROVE,,,
3501907039,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,31,57171,12/24/1964,CARTER,36,04S,02W,NE NW SW,34.1626379,-97.3640974,NA,NA,LONE GROVE,,,
3501907051,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,55,145379,9/26/1978,CARTER,36,04S,02W,SW NW SW,34.1626702,-97.3683680,"2,700","5,800",LONE GROVE,,,
3501907053,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,61,57171,12/24/1964,CARTER,36,04S,02W,SE NW SW,34.1625502,-97.3660475,NA,NA,BAYOU,,,
3501907055,CITATION OIL & GAS CORPORATION,14156,2R,BAYOU UNIT,58,161137,12/10/1979,CARTER,36,04S,02W,NE SW NW SW,34.1627520,-97.3682293,"1,800",500,NORRIS,,,
